task id resource request_start request_end request_duration start end time downloaded executed uploaded type
gatk-wrapper 9 lambda-3072 100966 138747 37781 1617142506506 1617142539320 32814 0 32814 0 lambda-3072
gatk-wrapper 8 lambda-3072 100964 138774 37810 1617142506502 1617142539328 32826 0 32826 0 lambda-3072
gatk-wrapper 37 lambda-3072 134790 167725 32935 1617142538780 1617142571141 32361 0 32361 0 lambda-3072
gatk-wrapper 31 lambda-3072 134716 167726 33010 1617142538684 1617142571050 32366 0 32366 0 lambda-3072
gatk-wrapper 36 lambda-3072 134787 167873 33086 1617142538800 1617142571131 32331 0 32331 0 lambda-3072
gatk-wrapper 46 lambda-3072 138674 171512 32838 1617142542586 1617142574924 32338 0 32338 0 lambda-3072
gatk-wrapper 28 lambda-3072 138735 171517 32782 1617142542623 1617142575048 32425 0 32425 0 lambda-3072
gatk-wrapper 40 lambda-3072 138667 171620 32953 1617142542585 1617142574989 32404 0 32404 0 lambda-3072
gatk-wrapper 44 lambda-3072 138715 171624 32909 1617142542689 1617142575011 32322 0 32322 0 lambda-3072
gatk-wrapper 27 lambda-3072 138785 171790 33005 1617142542691 1617142575107 32416 0 32416 0 lambda-3072
gatk-wrapper 29 lambda-3072 138784 171825 33041 1617142542683 1617142575054 32371 0 32371 0 lambda-3072
gatk-wrapper 30 lambda-3072 138757 171846 33089 1617142542685 1617142574994 32309 0 32309 0 lambda-3072
gatk-wrapper 34 lambda-3072 134579 172528 37949 1617142538559 1617142571024 32465 0 32465 0 lambda-3072
gatk-wrapper 32 lambda-3072 134634 172695 38061 1617142538571 1617142570959 32388 0 32388 0 lambda-3072
gatk-wrapper 35 lambda-3072 134783 172719 37936 1617142538726 1617142571056 32330 0 32330 0 lambda-3072
gatk-wrapper 39 lambda-3072 134703 172867 38164 1617142538683 1617142571046 32363 0 32363 0 lambda-3072
