task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 119 lambda-1024 2016 11001 8985 1615755237815 1615755242294 4479 100 4304 75 lambda-1024
ellipsoids-openmp 170 lambda-1024 2083 11003 8920 1615755238490 1615755242302 3812 28 3725 59 lambda-1024
ellipsoids-openmp 108 lambda-1024 2007 11006 8999 1615755237650 1615755242326 4676 100 4497 79 lambda-1024
ellipsoids-openmp 113 lambda-1024 2013 11010 8997 1615755237719 1615755242338 4619 96 4430 93 lambda-1024
ellipsoids-openmp 124 lambda-1024 2019 11019 9000 1615755237850 1615755242341 4491 92 4311 88 lambda-1024
ellipsoids-openmp 118 lambda-1024 2016 11020 9004 1615755237810 1615755242385 4575 97 4388 90 lambda-1024
ellipsoids-openmp 109 lambda-1024 2007 11024 9017 1615755237640 1615755242383 4743 100 4553 90 lambda-1024
ellipsoids-openmp 116 lambda-1024 2015 11068 9053 1615755237760 1615755242400 4640 104 4442 94 lambda-1024
ellipsoids-openmp 173 lambda-1024 2085 11087 9002 1615755238574 1615755242420 3846 26 3764 56 lambda-1024
ellipsoids-openmp 174 lambda-1024 2085 11090 9005 1615755238580 1615755242416 3836 30 3725 81 lambda-1024
ellipsoids-openmp 175 lambda-1024 2085 11126 9041 1615755238565 1615755242439 3874 19 3774 81 lambda-1024
ellipsoids-openmp 121 lambda-1024 2017 11134 9117 1615755237871 1615755242449 4578 94 4389 95 lambda-1024
ellipsoids-openmp 122 lambda-1024 2018 11173 9155 1615755237877 1615755242477 4600 109 4376 115 lambda-1024
ellipsoids-openmp 125 lambda-1024 2019 11187 9168 1615755237878 1615755242497 4619 103 4423 93 lambda-1024
ellipsoids-openmp 176 lambda-1024 2085 11191 9106 1615755238597 1615755242501 3904 37 3800 67 lambda-1024
ellipsoids-openmp 152 lambda-1024 2027 11194 9167 1615755238516 1615755242503 3987 94 3756 137 lambda-1024
ellipsoids-openmp 123 lambda-1024 2018 11210 9192 1615755237841 1615755242506 4665 96 4482 87 lambda-1024
ellipsoids-openmp 178 lambda-1024 2086 11223 9137 1615755238690 1615755242516 3826 27 3708 91 lambda-1024
ellipsoids-openmp 153 lambda-1024 2027 11225 9198 1615755238026 1615755242530 4504 29 4406 69 lambda-1024
ellipsoids-openmp 112 lambda-1024 2013 11226 9213 1615755237718 1615755242531 4813 95 4385 333 lambda-1024
ellipsoids-openmp 184 lambda-1024 2087 11230 9143 1615755238798 1615755242565 3767 44 3638 85 lambda-1024
ellipsoids-openmp 131 lambda-1024 2022 11231 9209 1615755238060 1615755242564 4504 91 4327 86 lambda-1024
ellipsoids-openmp 130 lambda-1024 2022 11289 9267 1615755238004 1615755242607 4603 95 4410 98 lambda-1024
ellipsoids-openmp 128 lambda-1024 2021 11291 9270 1615755237955 1615755242590 4635 93 4440 102 lambda-1024
ellipsoids-openmp 133 lambda-1024 2023 11412 9389 1615755238039 1615755242640 4601 88 4386 127 lambda-1024
ellipsoids-openmp 162 lambda-1024 2030 11414 9384 1615755238844 1615755242640 3796 93 3629 74 lambda-1024
ellipsoids-openmp 129 lambda-1024 2021 11417 9396 1615755237976 1615755242642 4666 90 4501 75 lambda-1024
ellipsoids-openmp 158 lambda-1024 2029 11419 9390 1615755238743 1615755242667 3924 89 3763 72 lambda-1024
ellipsoids-openmp 165 lambda-1024 2031 11488 9457 1615755238772 1615755242675 3903 87 3748 68 lambda-1024
ellipsoids-openmp 127 lambda-1024 2020 11490 9470 1615755237950 1615755242678 4728 93 4521 114 lambda-1024
ellipsoids-openmp 187 lambda-1024 2087 11530 9443 1615755238944 1615755242712 3768 30 3671 67 lambda-1024
ellipsoids-openmp 136 lambda-1024 2024 11534 9510 1615755238184 1615755242714 4530 92 4360 78 lambda-1024
ellipsoids-openmp 135 lambda-1024 2023 11537 9514 1615755238133 1615755242717 4584 105 4395 84 lambda-1024
ellipsoids-openmp 163 lambda-1024 2031 11550 9519 1615755238259 1615755242720 4461 29 4356 76 lambda-1024
ellipsoids-openmp 132 lambda-1024 2022 11620 9598 1615755238035 1615755242815 4780 94 4589 97 lambda-1024
ellipsoids-openmp 191 lambda-1024 2088 11626 9538 1615755239111 1615755242846 3735 28 3633 74 lambda-1024
ellipsoids-openmp 190 lambda-1024 2088 11660 9572 1615755239165 1615755242917 3752 29 3641 82 lambda-1024
ellipsoids-openmp 168 lambda-1024 2032 11756 9724 1615755238373 1615755242963 4590 32 4468 90 lambda-1024
ellipsoids-openmp 179 lambda-1024 2086 11758 9672 1615755238697 1615755242967 4270 30 4193 47 lambda-1024
ellipsoids-openmp 181 lambda-1024 2086 11975 9889 1615755239295 1615755243154 3859 94 3653 112 lambda-1024
ellipsoids-openmp 161 lambda-1024 2030 12006 9976 1615755238877 1615755242793 3916 90 3746 80 lambda-1024
ellipsoids-openmp 177 lambda-1024 2086 12010 9924 1615755238650 1615755243208 4558 36 4452 70 lambda-1024
ellipsoids-openmp 183 lambda-1024 2087 12017 9930 1615755238744 1615755243211 4467 28 4369 70 lambda-1024
ellipsoids-openmp 180 lambda-1024 2086 12054 9968 1615755238713 1615755243287 4574 31 4472 71 lambda-1024
ellipsoids-openmp 156 lambda-1024 2028 12075 10047 1615755238665 1615755243367 4702 94 4510 98 lambda-1024
ellipsoids-openmp 157 lambda-1024 2029 12077 10048 1615755238710 1615755243384 4674 91 4486 97 lambda-1024
ellipsoids-openmp 188 lambda-1024 2088 12098 10010 1615755239041 1615755242809 3768 30 3666 72 lambda-1024
ellipsoids-openmp 185 lambda-1024 2087 12118 10031 1615755238832 1615755243463 4631 28 4550 53 lambda-1024
ellipsoids-openmp 182 lambda-1024 2086 12130 10044 1615755238752 1615755243462 4710 21 4615 74 lambda-1024
ellipsoids-openmp 186 lambda-1024 2087 12148 10061 1615755238903 1615755243525 4622 29 4502 91 lambda-1024
ellipsoids-openmp 205 lambda-1024 2091 12191 10100 1615755239972 1615755243571 3599 35 3468 96 lambda-1024
ellipsoids-openmp 160 lambda-1024 2030 12195 10165 1615755238855 1615755243571 4716 100 4514 102 lambda-1024
ellipsoids-openmp 189 lambda-1024 2088 12266 10178 1615755239016 1615755243681 4665 31 4547 87 lambda-1024
ellipsoids-openmp 192 lambda-1024 2088 12371 10283 1615755239276 1615755243789 4513 29 4409 75 lambda-1024
ellipsoids-openmp 193 lambda-1024 2089 12377 10288 1615755239217 1615755243792 4575 37 4455 83 lambda-1024
ellipsoids-openmp 194 lambda-1024 2089 12441 10352 1615755239265 1615755243861 4596 28 4504 64 lambda-1024
ellipsoids-openmp 206 lambda-1024 2143 12496 10353 1615755240231 1615755243913 3682 30 3591 61 lambda-1024
ellipsoids-openmp 195 lambda-1024 2089 12533 10444 1615755239266 1615755243947 4681 100 4499 82 lambda-1024
ellipsoids-openmp 201 lambda-1024 2090 12669 10579 1615755239761 1615755244087 4326 33 4242 51 lambda-1024
ellipsoids-openmp 197 lambda-1024 2089 12672 10583 1615755239474 1615755244087 4613 36 4499 78 lambda-1024
ellipsoids-openmp 207 lambda-1024 2143 12737 10594 1615755240337 1615755244137 3800 21 3706 73 lambda-1024
ellipsoids-openmp 196 lambda-1024 2089 12749 10660 1615755239582 1615755244127 4545 33 4459 53 lambda-1024
ellipsoids-openmp 211 lambda-1024 2144 12758 10614 1615755240576 1615755244177 3601 39 3473 89 lambda-1024
ellipsoids-openmp 199 lambda-1024 2090 12849 10759 1615755239590 1615755244262 4672 36 4554 82 lambda-1024
ellipsoids-openmp 208 lambda-1024 2143 12852 10709 1615755240428 1615755244268 3840 28 3741 71 lambda-1024
ellipsoids-openmp 210 lambda-1024 2144 12860 10716 1615755240571 1615755244273 3702 21 3619 62 lambda-1024
ellipsoids-openmp 213 lambda-1024 2144 12982 10838 1615755240735 1615755244353 3618 29 3506 83 lambda-1024
ellipsoids-openmp 198 lambda-1024 2090 13020 10930 1615755239627 1615755244438 4811 31 4690 90 lambda-1024
ellipsoids-openmp 200 lambda-1024 2090 13048 10958 1615755239840 1615755244467 4627 26 4500 101 lambda-1024
ellipsoids-openmp 203 lambda-1024 2091 13063 10972 1615755239864 1615755244475 4611 32 4523 56 lambda-1024
ellipsoids-openmp 202 lambda-1024 2090 13108 11018 1615755239904 1615755244519 4615 30 4528 57 lambda-1024
ellipsoids-openmp 215 lambda-1024 2146 13109 10963 1615755240859 1615755244528 3669 30 3558 81 lambda-1024
ellipsoids-openmp 204 lambda-1024 2091 13166 11075 1615755240010 1615755244582 4572 26 4466 80 lambda-1024
ellipsoids-openmp 214 lambda-1024 2145 13525 11380 1615755240903 1615755244796 3893 48 3749 96 lambda-1024
ellipsoids-openmp 218 lambda-1024 2147 13527 11380 1615755241081 1615755244842 3761 43 3657 61 lambda-1024
ellipsoids-openmp 219 lambda-1024 2147 13529 11382 1615755241063 1615755244854 3791 29 3689 73 lambda-1024
ellipsoids-openmp 220 lambda-1024 2148 13531 11383 1615755241173 1615755244914 3741 36 3625 80 lambda-1024
ellipsoids-openmp 221 lambda-1024 2148 13631 11483 1615755241196 1615755245050 3854 32 3747 75 lambda-1024
ellipsoids-openmp 209 lambda-1024 2144 14037 11893 1615755240434 1615755245332 4898 58 4775 65 lambda-1024
ellipsoids-openmp 222 lambda-1024 2149 14049 11900 1615755241585 1615755245468 3883 32 3777 74 lambda-1024
ellipsoids-openmp 223 lambda-1024 2149 14122 11973 1615755241684 1615755245522 3838 25 3735 78 lambda-1024
ellipsoids-openmp 212 lambda-1024 2144 14189 12045 1615755240723 1615755245608 4885 28 4782 75 lambda-1024
ellipsoids-openmp 225 lambda-1024 2151 14257 12106 1615755241930 1615755245675 3745 18 3635 92 lambda-1024
ellipsoids-openmp 224 lambda-1024 2150 14286 12136 1615755241976 1615755245703 3727 29 3602 96 lambda-1024
ellipsoids-openmp 216 lambda-1024 2146 14744 12598 1615755241074 1615755245999 4925 25 4818 82 lambda-1024
ellipsoids-openmp 227 lambda-1024 2152 14753 12601 1615755242210 1615755246002 3792 25 3687 80 lambda-1024
ellipsoids-openmp 217 lambda-1024 2146 14756 12610 1615755241264 1615755246164 4900 31 4801 68 lambda-1024
ellipsoids-openmp 232 lambda-1024 2153 15471 13318 1615755243190 1615755246764 3574 17 3459 98 lambda-1024
ellipsoids-openmp 230 lambda-1024 2153 15474 13321 1615755242947 1615755246791 3844 32 3737 75 lambda-1024
ellipsoids-openmp 231 lambda-1024 2153 15475 13322 1615755242950 1615755246845 3895 28 3799 68 lambda-1024
ellipsoids-openmp 226 lambda-1024 2151 15647 13496 1615755242210 1615755247061 4851 29 4710 112 lambda-1024
ellipsoids-openmp 229 lambda-1024 2153 16085 13932 1615755242473 1615755247324 4851 38 4721 92 lambda-1024
ellipsoids-openmp 228 lambda-1024 2152 16090 13938 1615755242493 1615755247369 4876 19 4772 85 lambda-1024
ellipsoids-openmp 233 lambda-1024 2154 16465 14311 1615755243340 1615755247876 4536 19 4476 41 lambda-1024
ellipsoids-openmp 234 lambda-1024 2154 17166 15012 1615755243890 1615755248569 4679 30 4579 70 lambda-1024
ellipsoids-openmp 235 lambda-1024 2154 17319 15165 1615755243969 1615755248724 4755 32 4666 57 lambda-1024
mean-pack-ell 406 lambda-1024 9561 18995 9434 1615755249591 1615755250414 823 749 43 31 lambda-1024
mean-pack-ell 407 lambda-1024 13184 19050 5866 1615755249622 1615755250472 850 779 43 28 lambda-1024
mean-pack-ell 409 lambda-1024 10933 19082 8149 1615755249633 1615755250503 870 809 40 21 lambda-1024
ellipsoids-openmp 242 lambda-1024 2155 20694 18539 1615755248330 1615755251930 3600 28 3533 39 lambda-1024
ellipsoids-openmp 241 lambda-1024 2155 20697 18542 1615755248261 1615755251962 3701 28 3582 91 lambda-1024
ellipsoids-openmp 245 lambda-1024 2156 20702 18546 1615755248435 1615755252117 3682 29 3583 70 lambda-1024
ellipsoids-openmp 252 lambda-1024 2157 20719 18562 1615755248596 1615755252135 3539 28 3441 70 lambda-1024
ellipsoids-openmp 243 lambda-1024 2156 20724 18568 1615755248342 1615755252141 3799 39 3658 102 lambda-1024
ellipsoids-openmp 249 lambda-1024 2157 20761 18604 1615755248575 1615755252173 3598 27 3484 87 lambda-1024
ellipsoids-openmp 248 lambda-1024 2156 20863 18707 1615755248525 1615755252277 3752 35 3636 81 lambda-1024
ellipsoids-openmp 255 lambda-1024 2158 20940 18782 1615755248618 1615755252358 3740 33 3638 69 lambda-1024
ellipsoids-openmp 254 lambda-1024 2158 20977 18819 1615755248675 1615755252396 3721 69 3580 72 lambda-1024
ellipsoids-openmp 247 lambda-1024 2156 20992 18836 1615755248499 1615755252410 3911 26 3800 85 lambda-1024
ellipsoids-openmp 256 lambda-1024 2158 21015 18857 1615755248746 1615755252427 3681 53 3540 88 lambda-1024
ellipsoids-openmp 258 lambda-1024 2158 21024 18866 1615755248759 1615755252444 3685 44 3585 56 lambda-1024
ellipsoids-openmp 250 lambda-1024 2157 21028 18871 1615755248623 1615755252446 3823 55 3691 77 lambda-1024
ellipsoids-openmp 257 lambda-1024 2158 21051 18893 1615755248688 1615755252469 3781 53 3646 82 lambda-1024
ellipsoids-openmp 264 lambda-1024 2159 21155 18996 1615755248898 1615755252572 3674 70 3538 66 lambda-1024
ellipsoids-openmp 238 lambda-1024 2155 21211 19056 1615755247980 1615755252629 4649 27 4523 99 lambda-1024
ellipsoids-openmp 267 lambda-1024 2160 21223 19063 1615755248913 1615755252643 3730 42 3616 72 lambda-1024
ellipsoids-openmp 236 lambda-1024 2154 21231 19077 1615755247919 1615755252645 4726 26 4630 70 lambda-1024
ellipsoids-openmp 266 lambda-1024 2160 21289 19129 1615755248932 1615755252708 3776 47 3639 90 lambda-1024
ellipsoids-openmp 239 lambda-1024 2155 21340 19185 1615755247986 1615755252756 4770 31 4667 72 lambda-1024
ellipsoids-openmp 237 lambda-1024 2154 21357 19203 1615755247941 1615755252770 4829 28 4753 48 lambda-1024
ellipsoids-openmp 272 lambda-1024 2161 21717 19556 1615755248965 1615755252974 4009 53 3871 85 lambda-1024
ellipsoids-openmp 275 lambda-1024 2162 21725 19563 1615755249008 1615755253020 4012 55 3877 80 lambda-1024
ellipsoids-openmp 278 lambda-1024 2162 21727 19565 1615755249135 1615755253101 3966 67 3829 70 lambda-1024
ellipsoids-openmp 268 lambda-1024 2160 21730 19570 1615755248970 1615755253131 4161 61 4013 87 lambda-1024
ellipsoids-openmp 240 lambda-1024 2155 21812 19657 1615755248410 1615755253231 4821 30 4694 97 lambda-1024
ellipsoids-openmp 289 lambda-1024 2166 21832 19666 1615755249287 1615755253251 3964 49 3823 92 lambda-1024
ellipsoids-openmp 246 lambda-1024 2156 21840 19684 1615755248549 1615755253258 4709 27 4619 63 lambda-1024
ellipsoids-openmp 253 lambda-1024 2157 21861 19704 1615755248593 1615755253278 4685 21 4587 77 lambda-1024
ellipsoids-openmp 244 lambda-1024 2156 21879 19723 1615755248483 1615755253295 4812 28 4685 99 lambda-1024
ellipsoids-openmp 251 lambda-1024 2157 21929 19772 1615755248606 1615755253346 4740 27 4651 62 lambda-1024
ellipsoids-openmp 291 lambda-1024 2167 21932 19765 1615755249337 1615755253329 3992 56 3882 54 lambda-1024
ellipsoids-openmp 263 lambda-1024 2159 21980 19821 1615755248798 1615755253398 4600 36 4504 60 lambda-1024
ellipsoids-openmp 259 lambda-1024 2158 22109 19951 1615755248757 1615755253527 4770 28 4674 68 lambda-1024
ellipsoids-openmp 269 lambda-1024 2160 22130 19970 1615755248964 1615755253549 4585 32 4483 70 lambda-1024
ellipsoids-openmp 261 lambda-1024 2159 22141 19982 1615755248746 1615755253559 4813 65 4651 97 lambda-1024
ellipsoids-openmp 294 lambda-1024 2168 22149 19981 1615755249403 1615755253567 4164 68 4034 62 lambda-1024
ellipsoids-openmp 265 lambda-1024 2160 22219 20059 1615755248850 1615755253639 4789 17 4722 50 lambda-1024
ellipsoids-openmp 262 lambda-1024 2159 22229 20070 1615755248799 1615755253648 4849 39 4743 67 lambda-1024
ellipsoids-openmp 299 lambda-1024 2170 22275 20105 1615755249511 1615755253692 4181 76 4026 79 lambda-1024
ellipsoids-openmp 260 lambda-1024 2159 22294 20135 1615755248800 1615755253695 4895 35 4745 115 lambda-1024
ellipsoids-openmp 297 lambda-1024 2169 22479 20310 1615755249457 1615755253852 4395 88 4233 74 lambda-1024
ellipsoids-openmp 271 lambda-1024 2161 22844 20683 1615755248985 1615755254058 5073 30 4967 76 lambda-1024
ellipsoids-openmp 274 lambda-1024 2161 22849 20688 1615755249063 1615755254102 5039 30 4936 73 lambda-1024
ellipsoids-openmp 270 lambda-1024 2161 22851 20690 1615755248978 1615755254205 5227 29 5113 85 lambda-1024
ellipsoids-openmp 273 lambda-1024 2161 22854 20693 1615755248976 1615755254229 5253 26 5166 61 lambda-1024
ellipsoids-openmp 276 lambda-1024 2162 22867 20705 1615755249081 1615755254269 5188 29 5089 70 lambda-1024
ellipsoids-openmp 281 lambda-1024 2163 22890 20727 1615755249161 1615755254302 5141 33 5008 100 lambda-1024
ellipsoids-openmp 277 lambda-1024 2162 22903 20741 1615755249070 1615755254321 5251 32 5135 84 lambda-1024
ellipsoids-openmp 302 lambda-1024 2170 22906 20736 1615755249559 1615755254322 4763 59 4628 76 lambda-1024
ellipsoids-openmp 285 lambda-1024 2165 22951 20786 1615755249286 1615755254369 5083 42 4980 61 lambda-1024
ellipsoids-openmp 287 lambda-1024 2165 22958 20793 1615755249276 1615755254375 5099 24 4984 91 lambda-1024
ellipsoids-openmp 284 lambda-1024 2165 22991 20826 1615755249235 1615755254408 5173 80 4984 109 lambda-1024
ellipsoids-openmp 280 lambda-1024 2163 23030 20867 1615755249111 1615755254447 5336 37 5214 85 lambda-1024
ellipsoids-openmp 288 lambda-1024 2166 23040 20874 1615755249288 1615755254452 5164 56 5019 89 lambda-1024
ellipsoids-openmp 290 lambda-1024 2166 23060 20894 1615755249283 1615755254470 5187 28 5069 90 lambda-1024
ellipsoids-openmp 295 lambda-1024 2168 23065 20897 1615755249347 1615755254478 5131 63 4973 95 lambda-1024
ellipsoids-openmp 300 lambda-1024 2170 23118 20948 1615755249569 1615755254537 4968 66 4817 85 lambda-1024
ellipsoids-openmp 296 lambda-1024 2169 23126 20957 1615755249451 1615755254541 5090 61 4958 71 lambda-1024
ellipsoids-openmp 293 lambda-1024 2168 23415 21247 1615755249351 1615755254681 5330 57 5197 76 lambda-1024
ellipsoids-openmp 286 lambda-1024 2165 23418 21253 1615755249273 1615755254688 5415 30 5322 63 lambda-1024
ellipsoids-openmp 279 lambda-1024 2162 23419 21257 1615755249157 1615755254718 5561 31 5423 107 lambda-1024
ellipsoids-openmp 292 lambda-1024 2167 23421 21254 1615755249383 1615755254775 5392 59 5257 76 lambda-1024
ellipsoids-openmp 283 lambda-1024 2164 23423 21259 1615755249160 1615755254795 5635 27 5484 124 lambda-1024
ellipsoids-openmp 298 lambda-1024 2169 23425 21256 1615755249510 1615755254808 5298 67 5176 55 lambda-1024
ellipsoids-openmp 305 lambda-1024 2225 23428 21203 1615755249626 1615755254826 5200 23 5109 68 lambda-1024
ellipsoids-openmp 301 lambda-1024 2170 23482 21312 1615755249529 1615755254898 5369 64 5218 87 lambda-1024
ellipsoids-openmp 303 lambda-1024 2171 23867 21696 1615755249579 1615755255109 5530 68 5382 80 lambda-1024
ellipsoids-openmp 282 lambda-1024 2164 24060 21896 1615755249195 1615755255480 6285 55 6154 76 lambda-1024
ellipsoids-openmp 304 lambda-1024 2171 24891 22720 1615755249603 1615755256136 6533 61 6395 77 lambda-1024
mean-pack-ell 408 lambda-1024 24897 25824 927 1615755256498 1615755257245 747 681 39 27 lambda-1024
summary.js 410 lambda-1024 25829 26195 366 1615755257419 1615755257617 198 41 118 39 lambda-1024
