task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 356 lambda-128 12779 53392 40613 1615931679267 1615931717708 38441 760 37421 260 lambda-128
ellipsoids-openmp 159 lambda-128 12964 53400 40436 1615931679507 1615931718156 38649 780 37580 289 lambda-128
ellipsoids-openmp 380 lambda-128 12813 53412 40599 1615931679307 1615931716480 37173 779 36100 294 lambda-128
ellipsoids-openmp 30 lambda-128 13075 53417 40342 1615931679548 1615931713447 33899 759 32879 261 lambda-128
ellipsoids-openmp 397 lambda-128 12831 53420 40589 1615931679348 1615931716807 37459 800 36320 339 lambda-128
ellipsoids-openmp 190 lambda-128 12999 53434 40435 1615931679408 1615931716778 37370 809 36261 300 lambda-128
ellipsoids-openmp 348 lambda-128 12770 53436 40666 1615931679250 1615931717811 38561 740 37521 300 lambda-128
ellipsoids-openmp 353 lambda-128 12776 53453 40677 1615931679343 1615931716621 37278 779 36201 298 lambda-128
ellipsoids-openmp 402 lambda-128 12835 53468 40633 1615931679359 1615931717729 38370 760 37340 270 lambda-128
ellipsoids-openmp 309 lambda-128 12725 53502 40777 1615931679166 1615931716168 37002 780 35961 261 lambda-128
ellipsoids-openmp 361 lambda-128 12784 53504 40720 1615931679274 1615931718053 38779 779 37740 260 lambda-128
ellipsoids-openmp 366 lambda-128 12788 53513 40725 1615931679409 1615931717131 37722 760 36622 340 lambda-128
ellipsoids-openmp 372 lambda-128 12799 53515 40716 1615931679311 1615931717797 38486 760 37382 344 lambda-128
ellipsoids-openmp 376 lambda-128 12807 53536 40729 1615931679270 1615931716310 37040 780 35940 320 lambda-128
ellipsoids-openmp 399 lambda-128 12833 53538 40705 1615931679352 1615931717614 38262 761 37221 280 lambda-128
ellipsoids-openmp 335 lambda-128 12755 53540 40785 1615931679271 1615931717497 38226 780 37180 266 lambda-128
ellipsoids-openmp 124 lambda-128 12935 53587 40652 1615931679423 1615931718043 38620 740 37601 279 lambda-128
ellipsoids-openmp 313 lambda-128 12729 53593 40864 1615931679150 1615931718125 38975 760 37920 295 lambda-128
ellipsoids-openmp 138 lambda-128 12945 53609 40664 1615931679253 1615931717536 38283 639 37361 283 lambda-128
ellipsoids-openmp 126 lambda-128 12937 53611 40674 1615931679403 1615931717193 37790 741 36799 250 lambda-128
ellipsoids-openmp 340 lambda-128 12762 53613 40851 1615931679253 1615931717489 38236 740 37220 276 lambda-128
