task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 651 lambda-1024 180 98177 97997 1616021068038 1616021159590 91552 0 91551 0 lambda-1024
mProject 635 lambda-1024 169 98193 98024 1616021068071 1616021162496 94425 0 94425 0 lambda-1024
mProject 605 lambda-1024 148 98203 98055 1616021068008 1616021162856 94848 0 94848 0 lambda-1024
mProject 51 lambda-1024 109 98238 98129 1616021067708 1616021160185 92477 0 92477 0 lambda-1024
mProject 72 lambda-1024 122 98245 98123 1616021067906 1616021161667 93761 0 93760 0 lambda-1024
mProject 29 lambda-1024 52 98246 98194 1616021068064 1616021161133 93069 0 93069 0 lambda-1024
mProject 65 lambda-1024 117 98265 98148 1616021067816 1616021162229 94413 0 94412 0 lambda-1024
mProject 57 lambda-1024 112 98270 98158 1616021067869 1616021162479 94610 0 94609 0 lambda-1024
mProject 604 lambda-1024 147 98305 98158 1616021067942 1616021161190 93248 0 93248 0 lambda-1024
mProject 75 lambda-1024 124 101634 101510 1616021067820 1616021161994 94174 0 94174 0 lambda-1024
mProject 33 lambda-1024 56 101709 101653 1616021068117 1616021161734 93617 0 93617 0 lambda-1024
mProject 66 lambda-1024 118 101781 101663 1616021067882 1616021162809 94927 0 94927 0 lambda-1024
mDiffFit 158 lambda-1024 25709 101807 76098 1616021092524 1616021141453 48929 0 48929 0 lambda-1024
mProject 1169 lambda-1024 191 101852 101661 1616021068213 1616021162348 94135 0 94134 0 lambda-1024
mProject 657 lambda-1024 184 101903 101719 1616021068128 1616021161399 93271 0 93271 0 lambda-1024
mProject 1194 lambda-1024 213 101921 101708 1616021068099 1616021161390 93291 0 93291 0 lambda-1024
mProject 656 lambda-1024 183 101979 101796 1616021068100 1616021163092 94992 0 94992 0 lambda-1024
mProject 647 lambda-1024 177 101995 101818 1616021068072 1616021163050 94978 0 94978 0 lambda-1024
mProject 1216 lambda-1024 239 102046 101807 1616021068248 1616021161732 93484 0 93484 0 lambda-1024
mProject 659 lambda-1024 185 102073 101888 1616021068015 1616021161641 93626 0 93626 0 lambda-1024
mProject 1176 lambda-1024 196 102122 101926 1616021068099 1616021162858 94759 0 94759 0 lambda-1024
mProject 608 lambda-1024 150 102144 101994 1616021068006 1616021161793 93787 0 93787 0 lambda-1024
mProject 1225 lambda-1024 244 102197 101953 1616021068138 1616021162494 94356 0 94356 0 lambda-1024
mProject 32 lambda-1024 55 102223 102168 1616021068095 1616021162524 94429 0 94428 0 lambda-1024
mDiffFit 273 lambda-1024 56657 102264 45607 1616021123389 1616021164393 41004 0 41004 0 lambda-1024
mProject 621 lambda-1024 160 102293 102133 1616021067917 1616021162267 94350 0 94349 0 lambda-1024
mProject 9 lambda-1024 28 102332 102304 1616021067751 1616021162316 94565 0 94565 0 lambda-1024
mProject 613 lambda-1024 154 102405 102251 1616021067949 1616021162067 94118 0 94118 0 lambda-1024
mProject 1233 lambda-1024 250 102410 102160 1616021068771 1616021162413 93642 0 93642 0 lambda-1024
mProject 47 lambda-1024 74 102472 102398 1616021069138 1616021162386 93248 0 93248 0 lambda-1024
mProject 599 lambda-1024 144 102486 102342 1616021067932 1616021162612 94680 0 94679 0 lambda-1024
mProject 78 lambda-1024 126 102497 102371 1616021067872 1616021161867 93995 0 93994 0 lambda-1024
mProject 620 lambda-1024 159 102546 102387 1616021067946 1616021162986 95040 0 95040 0 lambda-1024
mProject 653 lambda-1024 181 102561 102380 1616021068100 1616021163076 94976 0 94976 0 lambda-1024
mProject 76 lambda-1024 125 102664 102539 1616021067791 1616021161223 93432 0 93432 0 lambda-1024
mProject 582 lambda-1024 130 103473 103343 1616021067796 1616021130374 62578 0 62577 0 lambda-1024
mProject 61 lambda-1024 115 103571 103456 1616021067851 1616021160789 92938 0 92937 0 lambda-1024
mDiffFit 220 lambda-1024 38667 104015 65348 1616021105102 1616021163441 58339 0 58339 0 lambda-1024
mDiffFit 135 lambda-1024 55293 105060 49767 1616021122529 1616021165222 42693 0 42693 0 lambda-1024
mProject 73 lambda-1024 122 107118 106996 1616021067843 1616021135109 67266 0 67265 0 lambda-1024
mDiffFit 133 lambda-1024 55290 111008 55718 1616021122532 1616021161215 38683 0 38683 0 lambda-1024
mDiffFit 168 lambda-1024 50437 111014 60577 1616021116870 1616021144639 27769 0 27769 0 lambda-1024
mDiffFit 107 lambda-1024 38669 112425 73756 1616021105106 1616021163652 58546 0 58546 0 lambda-1024
mProject 30 lambda-1024 53 124130 124077 1616021068001 1616021160896 92895 0 92895 0 lambda-1024
mProject 1235 lambda-1024 251 124157 123906 1616021068320 1616021157496 89176 0 89176 0 lambda-1024
mProject 4 lambda-1024 21 124158 124137 1616021067683 1616021160972 93289 0 93288 0 lambda-1024
mProject 626 lambda-1024 164 124182 124018 1616021068006 1616021162779 94773 0 94773 0 lambda-1024
mProject 1168 lambda-1024 191 124186 123995 1616021068214 1616021162407 94193 0 94193 0 lambda-1024
mProject 1211 lambda-1024 236 124199 123963 1616021068208 1616021162029 93821 0 93821 0 lambda-1024
mProject 594 lambda-1024 140 124265 124125 1616021067898 1616021161514 93616 0 93616 0 lambda-1024
mProject 18 lambda-1024 39 124271 124232 1616021067736 1616021162813 95077 0 95077 0 lambda-1024
mProject 642 lambda-1024 174 124335 124161 1616021068024 1616021161307 93283 0 93282 0 lambda-1024
mProject 584 lambda-1024 132 124345 124213 1616021067776 1616021161034 93258 0 93257 0 lambda-1024
mProject 49 lambda-1024 107 124345 124238 1616021068610 1616021160514 91904 0 91904 0 lambda-1024
mProject 641 lambda-1024 173 124466 124293 1616021067978 1616021162211 94233 0 94232 0 lambda-1024
mProject 1182 lambda-1024 200 124512 124312 1616021068199 1616021160894 92695 0 92695 0 lambda-1024
mProject 590 lambda-1024 137 124610 124473 1616021067900 1616021159424 91524 0 91524 0 lambda-1024
mProject 652 lambda-1024 181 133929 133748 1616021068163 1616021161396 93233 0 93233 0 lambda-1024
mProject 649 lambda-1024 178 135066 134888 1616021068114 1616021161071 92957 0 92957 0 lambda-1024
mProject 1170 lambda-1024 192 140369 140177 1616021068198 1616021161587 93389 0 93389 0 lambda-1024
mProject 1237 lambda-1024 252 140578 140326 1616021068286 1616021161016 92730 0 92730 0 lambda-1024
mProject 632 lambda-1024 167 140866 140699 1616021068021 1616021161942 93921 0 93921 0 lambda-1024
mProject 79 lambda-1024 127 141091 140964 1616021067807 1616021161419 93612 0 93611 0 lambda-1024
mProject 1 lambda-1024 0 141143 141143 1616021067726 1616021160764 93038 0 93038 0 lambda-1024
mProject 583 lambda-1024 131 141234 141103 1616021067894 1616021161921 94027 0 94027 0 lambda-1024
mProject 1167 lambda-1024 190 141276 141086 1616021068241 1616021162204 93963 0 93963 0 lambda-1024
mDiffFit 143 lambda-1024 55296 142204 86908 1616021122612 1616021164521 41909 0 41909 0 lambda-1024
mProject 643 lambda-1024 175 146285 146110 1616021068103 1616021163051 94948 0 94947 0 lambda-1024
mProject 1183 lambda-1024 200 147423 147223 1616021068213 1616021159673 91460 0 91460 0 lambda-1024
mProject 20 lambda-1024 41 151349 151308 1616021067762 1616021160511 92749 0 92749 0 lambda-1024
mProject 31 lambda-1024 54 151415 151361 1616021068034 1616021159740 91706 0 91705 0 lambda-1024
mProject 43 lambda-1024 66 152216 152150 1616021068443 1616021161315 92872 0 92872 0 lambda-1024
mDiffFit 159 lambda-1024 53370 152249 98879 1616021120572 1616021164554 43982 0 43982 0 lambda-1024
mProject 1196 lambda-1024 214 152681 152467 1616021068239 1616021161663 93424 0 93424 0 lambda-1024
mProject 1177 lambda-1024 196 178597 178401 1616021068146 1616021161538 93392 0 93391 0 lambda-1024
mProject 23 lambda-1024 44 179578 179534 1616021067898 1616021130231 62333 0 62332 0 lambda-1024
mProject 34 lambda-1024 57 179617 179560 1616021068164 1616021161652 93488 0 93488 0 lambda-1024
