task id resource fire_time start_time end_time time execution_time upload_time cpu memory
mDiffFit 2410 fargate 2759926 2814809 2815624 815 701 14 97 05 2
mDiffFit 592 fargate 2761699 2815788 2816520 732 610 13 105 05 2
mDiffFit 2867 fargate 2756869 2812883 2813553 670 593 13 60 05 2
mDiffFit 3930 fargate 2755382 2810742 2811463 721 611 72 34 05 2
mDiffFit 4245 fargate 2762797 2816311 2817051 740 624 71 40 05 2
mDiffFit 738 fargate 2763585 2817211 2817859 648 592 15 35 05 2
mProject 1735 fargate 2739159 2793302 2819180 25878 194 25411 268 05 2
mDiffFit 538 fargate 2764724 2819315 2820052 737 608 72 51 05 2
mDiffFit 2703 fargate 2766145 2818354 2819095 741 696 15 26 05 2
mDiffFit 1997 fargate 2760652 2814064 2814813 749 698 14 32 05 2
mDiffFit 1315 fargate 2767550 2821568 2822314 746 686 13 43 05 2
mDiffFit 3972 fargate 2770652 2825669 2826300 631 513 13 102 05 2
mDiffFit 4251 fargate 2770930 2823986 2824711 725 668 13 39 05 2
mDiffFit 2604 fargate 2765388 2820138 2820886 748 692 13 39 05 2
mDiffFit 3936 fargate 2764631 2821372 2822112 740 692 14 30 05 2
mDiffFit 4402 fargate 2769236 2823839 2824566 727 599 16 108 05 2
mDiffFit 387 fargate 2775390 2824487 2825256 769 679 12 74 05 2
mDiffFit 2823 fargate 2772819 2827091 2827896 805 689 14 98 05 2
mDiffFit 842 fargate 2773617 2826820 2827477 657 600 12 41 05 2
mDiffFit 963 fargate 2771732 2827121 2827874 753 704 14 29 05 2
mDiffFit 1353 fargate 2779269 2829323 2830074 751 691 20 37 05 2
mDiffFit 679 fargate 2776316 2830239 2830967 728 596 82 45 05 2
mDiffFit 1989 fargate 2779634 2832588 2833324 736 690 13 27 05 2
mDiffFit 921 fargate 2778519 2833513 2834151 638 541 54 40 05 2
mDiffFit 1200 fargate 2780689 2834277 2835013 736 625 71 35 05 2
mDiffFit 2368 fargate 2787626 2837427 2838170 743 675 15 39 05 2
mDiffFit 3909 fargate 2782820 2837182 2837950 768 700 21 41 05 2
mDiffFit 2406 fargate 2783694 2836940 2837661 721 610 14 92 05 2
mDiffFit 4605 fargate 2784106 2837689 2838446 757 689 12 50 05 2
mDiffFit 410 fargate 2784643 2838744 2839566 822 712 13 32 05 2
mDiffFit 1945 fargate 2785405 2838725 2839471 746 691 14 37 05 2
mDiffFit 1263 fargate 2788536 2841395 2842173 778 691 15 64 05 2
mDiffFit 2140 fargate 2788588 2842431 2843157 726 672 14 36 05 2
mDiffFit 862 fargate 2789330 2840278 2840928 650 593 12 40 05 2
mDiffFit 1376 fargate 2792872 2846144 2846952 808 680 13 112 05 2
mDiffFit 303 fargate 2793039 2848337 2849064 727 605 80 37 05 2
mDiffFit 1174 fargate 2793718 2848576 2849406 830 780 13 31 05 2
mDiffFit 2543 fargate 2794665 2847845 2848591 746 688 12 42 05 2
mDiffFit 4422 fargate 2795406 2849426 2850241 815 694 13 104 05 2
mDiffFit 972 fargate 2796382 2849924 2850652 728 612 13 99 05 2
mDiffFit 1005 fargate 2791849 2846158 2846889 731 679 13 34 05 2
mDiffFit 490 fargate 2798617 2852839 2853674 835 775 13 43 05 2
mDiffFit 2400 fargate 2799441 2853427 2854168 741 672 28 35 05 2
mDiffFit 1345 fargate 2801865 2857368 2858106 738 621 77 35 05 2
mDiffFit 997 fargate 2799980 2854247 2855059 812 696 15 97 05 2
mDiffFit 4549 fargate 2776874 2855423 2856223 800 672 15 108 05 2
mDiffFit 2781 fargate 2803761 2858434 2859267 833 774 16 40 05 2
mDiffFit 4273 fargate 2803320 2857807 2858552 745 694 16 31 05 2
mDiffFit 2128 fargate 2804684 2858136 2858845 709 601 68 36 05 2
mDiffFit 2474 fargate 2810739 2862043 2862791 748 685 14 46 05 2
mDiffFit 3727 fargate 2805426 2859307 2860115 808 689 12 103 05 2
mDiffFit 3642 fargate 2808627 2863946 2864694 748 692 14 38 05 2
mDiffFit 527 fargate 2808431 2861897 2862630 733 617 15 97 05 2
mDiffFit 866 fargate 2807677 2861895 2862541 646 592 14 36 05 2
mDiffFit 2292 fargate 2811944 2866575 2867296 721 611 78 28 05 2
mDiffFit 3658 fargate 2812923 2867041 2867786 745 591 14 137 05 2
mDiffFit 2062 fargate 2813789 2868157 2868869 712 599 79 30 05 2
mDiffFit 444 fargate 2811869 2869647 2870370 723 609 71 39 05 2
mDiffFit 3803 fargate 2816982 2870095 2870898 803 691 76 33 05 2
mDiffFit 1124 fargate 2816407 2869921 2870752 831 767 13 46 05 2
mDiffFit 1963 fargate 2815436 2870765 2871503 738 675 14 45 05 2
mDiffFit 4320 fargate 2819469 2871031 2871850 819 705 13 96 05 2
mDiffFit 3982 fargate 2820123 2872491 2873145 654 591 18 39 05 2
mDiffFit 4077 fargate 2820905 2875598 2876344 746 701 14 27 05 2
mDiffFit 1377 fargate 2823960 2877095 2877917 822 688 17 113 05 2
mDiffFit 1941 fargate 2822957 2877550 2878287 737 693 13 28 05 2
mDiffFit 663 fargate 2824704 2878805 2879552 747 675 17 51 05 2
mDiffFit 4420 fargate 2818645 2877587 2878323 736 684 12 37 05 2
mDiffFit 2046 fargate 2826594 2880747 2881505 758 700 16 36 05 2
mDiffFit 4206 fargate 2827683 2883225 2883868 643 588 14 37 05 2
mDiffFit 2852 fargate 2825944 2881017 2881737 720 609 18 89 05 2
mDiffFit 2176 fargate 2829741 2883348 2884086 738 683 12 37 05 2
mProject 1669 fargate 2802896 2856644 2883109 26465 175 26042 243 05 2
mDiffFit 2943 fargate 2831062 2885069 2885813 744 690 13 36 05 2
mDiffFit 2834 fargate 2831322 2883927 2884654 727 617 71 35 05 2
mDiffFit 3657 fargate 2832036 2887300 2888027 727 679 15 29 05 2
mDiffFit 2585 fargate 2834709 2889259 2889999 740 683 12 41 05 2
mDiffFit 726 fargate 2835335 2888539 2889232 693 636 13 40 05 2
mDiffFit 2193 fargate 2833989 2887623 2888333 710 593 17 96 05 2
mDiffFit 301 fargate 2835456 2888421 2889175 754 701 15 35 05 2
mDiffFit 3950 fargate 2837706 2891359 2892083 724 606 75 38 05 2
mDiffFit 4449 fargate 2839147 2892838 2893603 765 691 13 55 05 2
mDiffFit 1268 fargate 2839771 2894668 2895382 714 606 13 91 05 2
mDiffFit 4406 fargate 2842065 2896175 2896829 654 603 13 35 05 2
mDiffFit 4335 fargate 2843035 2895654 2896401 747 683 12 47 05 2
mDiffFit 2460 fargate 2841117 2896277 2897011 734 616 71 42 05 2
mDiffFit 2744 fargate 2845565 2899803 2900609 806 689 13 101 05 2
mDiffFit 528 fargate 2844076 2899087 2899903 816 698 15 96 05 2
mDiffFit 4028 fargate 2844715 2898769 2899504 735 622 69 40 05 2
mDiffFit 359 fargate 2844198 2899302 2900028 726 613 73 37 05 2
mDiffFit 2489 fargate 2848715 2903141 2903879 738 681 12 41 05 2
mDiffFit 1331 fargate 2849797 2903903 2904643 740 686 13 36 05 2
mDiffFit 455 fargate 2851151 2905187 2905886 699 611 14 69 05 2
mDiffFit 1967 fargate 2851487 2904972 2905778 806 691 14 97 05 2
mDiffFit 2970 fargate 2850229 2905195 2905938 743 689 15 35 05 2
mDiffFit 4564 fargate 2853114 2907942 2908665 723 670 14 35 05 2
mProject 205 fargate 2827674 2881546 2907419 25873 207 25397 266 05 2
mDiffFit 4292 fargate 2854076 2907486 2908223 737 620 74 39 05 2
mDiffFit 3873 fargate 2857124 2910744 2911642 898 720 13 97 05 2
mDiffFit 855 fargate 2860935 2913969 2914642 673 600 12 56 05 2
mDiffFit 2470 fargate 2856725 2910599 2911369 770 689 13 62 05 2
mDiffFit 4278 fargate 2857744 2913298 2914008 710 594 13 100 05 2
mDiffFit 595 fargate 2856980 2913790 2914590 800 691 69 36 05 2
mDiffFit 2829 fargate 2863250 2912052 2912781 729 631 56 38 05 2
mDiffFit 1976 fargate 2862132 2917382 2918114 732 628 67 34 05 2
mDiffFit 1896 fargate 2863242 2917223 2917863 640 598 12 26 05 2
mDiffFit 4590 fargate 2864740 2919970 2920645 675 604 21 45 05 2
mDiffFit 4324 fargate 2860036 2918144 2918812 668 612 14 39 05 2
mDiffFit 1258 fargate 2859873 2919299 2920044 745 685 12 45 05 2
mDiffFit 2407 fargate 2868764 2922554 2923277 723 667 17 35 05 2
mDiffFit 2054 fargate 2869222 2923528 2924355 827 703 12 108 05 2
mDiffFit 2297 fargate 2865730 2921841 2922558 717 603 14 96 05 2
mDiffFit 512 fargate 2866316 2922664 2923390 726 625 65 31 05 2
mDiffFit 3525 fargate 2872723 2926612 2927436 824 701 30 88 05 2
mDiffFit 2837 fargate 2871161 2926088 2926869 781 680 18 79 05 2
mDiffFit 1197 fargate 2873268 2925916 2926691 775 687 20 64 05 2
mDiffFit 1149 fargate 2867817 2925326 2926141 815 683 19 109 05 2
mDiffFit 1296 fargate 2874739 2928791 2929513 722 672 13 34 05 2
mDiffFit 3552 fargate 2876781 2931328 2932069 741 682 12 43 05 2
mDiffFit 3937 fargate 2877970 2932022 2932861 839 721 71 42 05 2
mDiffFit 3942 fargate 2879056 2933450 2934251 801 688 15 94 05 2
mDiffFit 682 fargate 2878802 2932598 2933321 723 614 13 92 05 2
mDiffFit 3776 fargate 2877840 2933164 2933911 747 693 15 35 05 2
mDiffFit 343 fargate 2880022 2932874 2933654 780 690 14 71 05 2
mDiffFit 678 fargate 2872135 2926716 2927458 742 687 12 38 05 2
mDiffFit 721 fargate 2883269 2937541 2938187 646 589 13 40 05 2
mDiffFit 1047 fargate 2887908 2940463 2941204 741 692 14 30 05 2
mDiffFit 1934 fargate 2884264 2939388 2940051 663 607 12 39 05 2
mDiffFit 2136 fargate 2888827 2943208 2944012 804 697 12 91 05 2
mDiffFit 3543 fargate 2889997 2943587 2944314 727 611 76 35 05 2
mDiffFit 1046 fargate 2890057 2943943 2944740 797 682 12 99 05 2
mDiffFit 2134 fargate 2890276 2943446 2944190 744 607 78 55 05 2
mDiffFit 401 fargate 2884387 2942425 2943174 749 689 14 41 05 2
mDiffFit 3735 fargate 2886887 2942750 2943470 720 610 14 92 05 2
mDiffFit 803 fargate 2891188 2943084 2943809 725 679 13 29 05 2
mDiffFit 4598 fargate 2894313 2948225 2948961 736 682 14 37 05 2
mDiffFit 2736 fargate 2894880 2948439 2949124 685 606 12 64 05 2
mDiffFit 3994 fargate 2900059 2949841 2950648 807 703 66 34 05 2
mDiffFit 2931 fargate 2896898 2951049 2951783 734 681 14 34 05 2
mDiffFit 1173 fargate 2897929 2953361 2954085 724 618 77 25 05 2
mDiffFit 547 fargate 2897977 2950924 2951658 734 675 12 40 05 2
mDiffFit 540 fargate 2904332 2953614 2954347 733 613 79 38 05 2
mDiffFit 849 fargate 2893281 2948104 2948830 726 614 13 96 05 2
mDiffFit 1065 fargate 2901305 2954737 2955473 736 682 14 37 05 2
mDiffFit 2282 fargate 2912696 2955619 2956352 733 671 13 43 05 2
mDiffFit 3625 fargate 2902288 2956031 2956746 715 602 13 36 05 2
mDiffFit 4481 fargate 2903295 2957465 2958202 737 685 13 35 05 2
mDiffFit 2371 fargate 2905854 2961993 2962850 857 703 13 136 05 2
mDiffFit 3841 fargate 2907220 2956690 2957347 657 603 14 36 05 2
mDiffFit 284 fargate 2907046 2962083 2962881 798 683 78 34 05 2
mDiffFit 3813 fargate 2907935 2961311 2962218 907 599 12 291 05 2
mDiffFit 2730 fargate 2908950 2963114 2963863 749 687 17 39 05 2
mDiffFit 3876 fargate 2917088 2964631 2965362 731 615 78 34 05 2
mProject 226 fargate 2881167 2936617 2962440 25823 198 25228 394 05 2
mDiffFit 486 fargate 2912321 2966696 2967420 724 677 13 29 05 2
mDiffFit 3562 fargate 2896934 2965584 2966314 730 663 13 51 05 2
mDiffFit 3938 fargate 2913305 2968146 2968954 808 699 73 31 05 2
mDiffFit 3871 fargate 2914334 2967164 2967895 731 672 13 41 05 2
mDiffFit 818 fargate 2915856 2971013 2971698 685 595 13 73 05 2
mDiffFit 1043 fargate 2917290 2972362 2973109 747 690 14 39 05 2
mDiffFit 2133 fargate 2917970 2972091 2972910 819 711 14 90 05 2
mDiffFit 397 fargate 2913741 2968721 2969738 1017 686 11 316 05 2
mDiffFit 1932 fargate 2921357 2976984 2977732 748 690 13 41 05 2
mDiffFit 2219 fargate 2921458 2974820 2975549 729 617 14 95 05 2
mDiffFit 1176 fargate 2922483 2976002 2976756 754 694 23 32 05 2
mProject 1706 fargate 2901175 2955454 2973102 17648 185 17234 224 05 2
mDiffFit 4484 fargate 2924401 2977499 2978246 747 690 13 40 05 2
mDiffFit 973 fargate 2925016 2978824 2979581 757 698 13 41 05 2
mDiffFit 3862 fargate 2927122 2976888 2977630 742 686 15 38 05 2
mDiffFit 1096 fargate 2928348 2983104 2983832 728 675 13 35 05 2
mDiffFit 2234 fargate 2930082 2984544 2985301 757 703 13 37 05 2
mDiffFit 3724 fargate 2932490 2986396 2987135 739 685 14 36 05 2
mDiffFit 715 fargate 2929189 2982893 2983636 743 687 13 39 05 2
mDiffFit 1990 fargate 2934573 2988158 2988904 746 690 15 37 05 2
mDiffFit 536 fargate 2933351 2987069 2987892 823 699 75 44 05 2
mDiffFit 333 fargate 2934538 2988018 2988754 736 683 18 29 05 2
mDiffFit 4276 fargate 2931361 2988548 2989205 657 571 13 69 05 2
mDiffFit 2329 fargate 2937139 2991271 2992071 800 683 12 101 05 2
mDiffFit 4525 fargate 2938107 2992113 2992862 749 694 12 38 05 2
mDiffFit 4591 fargate 2937328 2992871 2993701 830 775 16 34 05 2
mDiffFit 4100 fargate 2941332 2995541 2996290 749 693 13 39 05 2
mDiffFit 946 fargate 2946897 3000262 3000910 648 595 13 35 05 2
mDiffFit 533 fargate 2941443 3000020 3000746 726 683 13 26 05 2
mDiffFit 4101 fargate 2940960 2999134 2999881 747 689 14 40 05 2
mDiffFit 2933 fargate 2940384 2994614 2995359 745 616 73 52 05 2
mDiffFit 3651 fargate 2943433 2999677 3000434 757 702 13 39 05 2
mDiffFit 4057 fargate 2949681 3002567 3003336 769 689 14 62 05 2
mDiffFit 913 fargate 2948283 3003767 3004491 724 668 13 38 05 2
mDiffFit 4070 fargate 2949235 3003270 3004022 752 699 14 34 05 2
mProject 1723 fargate 2923344 2977101 3003268 26167 192 25657 248 05 2
mDiffFit 4486 fargate 2951511 3006806 3007554 748 704 13 27 05 2
mDiffFit 4080 fargate 2946786 3004153 3004896 743 684 14 41 05 2
mDiffFit 1139 fargate 2948149 3003287 3003963 676 603 14 55 05 2
mDiffFit 2139 fargate 2953454 3008317 3009102 785 691 17 71 05 2
mDiffFit 2306 fargate 2959275 3008617 3009372 755 692 13 45 05 2
mDiffFit 701 fargate 2954553 3008975 3009613 638 519 76 40 05 2
mDiffFit 440 fargate 2954487 3007188 3008012 824 708 77 35 05 2
mDiffFit 869 fargate 2955064 3008413 3009129 716 608 14 89 05 2
mDiffFit 4069 fargate 2949266 3007493 3008224 731 617 12 97 05 2
mDiffFit 614 fargate 2958261 3012301 3013050 749 686 15 43 05 2
mDiffFit 4537 fargate 2959428 3011339 3012077 738 684 13 37 05 2
mDiffFit 409 fargate 2958150 3013950 3014762 812 693 74 41 05 2
mDiffFit 4217 fargate 2955059 3013954 3014712 758 700 17 37 05 2
mDiffFit 1946 fargate 2963561 3017141 3017869 728 616 12 35 05 2
mDiffFit 495 fargate 2961570 3016847 3017566 719 610 71 35 05 2
mDiffFit 4534 fargate 2963288 3018891 3019604 713 601 14 34 05 2
mDiffFit 4258 fargate 2964506 3020334 3021110 776 706 21 43 05 2
mDiffFit 4027 fargate 2966177 3021583 3022606 1023 697 69 253 05 2
mDiffFit 2488 fargate 2968499 3021707 3022469 762 677 13 68 05 2
mDiffFit 529 fargate 2968174 3022424 3023156 732 677 13 37 05 2
mDiffFit 3921 fargate 2967985 3021945 3022665 720 667 14 35 05 2
mDiffFit 857 fargate 2970406 3025475 3026117 642 586 11 40 05 2
mDiffFit 1054 fargate 2970552 3026537 3027203 666 610 14 38 05 2
mDiffFit 4464 fargate 2971765 3023339 3024153 814 700 66 45 05 2
mDiffFit 1264 fargate 2971774 3026031 3026768 737 680 14 40 05 2
mDiffFit 3866 fargate 2972539 3027467 3028190 723 605 14 100 05 2
mDiffFit 1016 fargate 2976035 3029658 3030494 836 716 72 43 05 2
mDiffFit 4066 fargate 2977020 3030027 3030764 737 673 15 44 05 2
mDiffFit 4131 fargate 2976188 3031393 3032115 722 611 18 89 05 2
mDiffFit 1910 fargate 2976575 3031039 3031782 743 685 14 41 05 2
mDiffFit 971 fargate 2934438 3030557 3031306 749 694 17 34 05 2
mDiffFit 2020 fargate 2978213 3032278 3033029 751 688 18 42 05 2
mDiffFit 2709 fargate 2985032 3031931 3032670 739 689 13 32 05 2
mDiffFit 3945 fargate 2983626 3035005 3035742 737 623 74 35 05 2
mDiffFit 4147 fargate 2981396 3034271 3034990 719 608 66 39 05 2
mDiffFit 4325 fargate 2980794 3035476 3036213 737 620 71 41 05 2
mDiffFit 3989 fargate 2985057 3038194 3038883 689 602 12 70 05 2
mDiffFit 2756 fargate 2985206 3038236 3038898 662 611 13 34 05 2
mDiffFit 3781 fargate 2986560 3041294 3042036 742 685 13 40 05 2
mDiffFit 4364 fargate 2988226 3042572 3043260 688 605 14 65 05 2
mDiffFit 3905 fargate 2989341 3043151 3043905 754 696 13 40 05 2
mDiffFit 4601 fargate 2989418 3045076 3045893 817 686 15 112 05 2
mDiffFit 3624 fargate 2991002 3043543 3044364 821 766 14 36 05 2
mDiffFit 4500 fargate 2993281 3046030 3046838 808 693 14 98 05 2
mDiffFit 1097 fargate 2992671 3047556 3048300 744 689 12 38 05 2
mDiffFit 1293 fargate 2995281 3050570 3051305 735 690 15 26 05 2
mDiffFit 4455 fargate 2998720 3053066 3053814 748 687 16 41 05 2
mDiffFit 3872 fargate 2999459 3051619 3052432 813 697 13 97 05 2
mDiffFit 4264 fargate 3000566 3055184 3055921 737 616 78 39 05 2
mDiffFit 2813 fargate 3002677 3055250 3055875 625 517 13 90 05 2
mDiffFit 2760 fargate 3001612 3056140 3056857 717 596 13 105 05 2
mDiffFit 991 fargate 3002649 3056174 3056930 756 704 15 34 05 2
mDiffFit 4233 fargate 3003801 3058738 3059482 744 686 16 39 05 2
mDiffFit 1354 fargate 3006823 3060608 3061433 825 705 15 100 05 2
mProject 3420 fargate 2981599 3035276 3061077 25801 219 25300 277 05 2
mDiffFit 1243 fargate 3008281 3062928 3063685 757 697 13 44 05 2
mDiffFit 1930 fargate 3008253 3062726 3063520 794 629 15 87 05 2
mDiffFit 511 fargate 3007231 3062168 3062934 766 627 12 59 05 2
mDiffFit 560 fargate 3009505 3065395 3066220 825 706 17 97 05 2
mDiffFit 3767 fargate 3011656 3065529 3066265 736 608 79 46 05 2
mDiffFit 2528 fargate 3013815 3065605 3066336 731 616 71 40 05 2
mDiffFit 2441 fargate 3014808 3066467 3067121 654 593 13 45 05 2
mDiffFit 1287 fargate 3016223 3071603 3072280 677 589 14 71 05 2
mDiffFit 322 fargate 3017741 3070416 3071216 800 685 13 98 05 2
mDiffFit 2926 fargate 3024210 3074748 3075495 747 687 13 43 05 2
mDiffFit 574 fargate 3014629 3068510 3069247 737 624 71 37 05 2
mProject 1794 fargate 2993698 3047429 3073672 26243 145 25787 244 05 2
mProject 201 fargate 2994005 3047447 3073218 25771 186 25321 261 05 2
mProject 1682 fargate 2994607 3047529 3073512 25983 216 25514 249 05 2
mDiffFit 2766 fargate 3021524 3073410 3074144 734 609 79 43 05 2
mDiffFit 3928 fargate 3020917 3075284 3076115 831 714 14 100 05 2
mDiffFit 1137 fargate 3020696 3075958 3076779 821 701 15 40 05 2
mDiffFit 2529 fargate 3017287 3073361 3074102 741 690 12 34 05 2
mDiffFit 4081 fargate 3016256 3077208 3077964 756 621 70 61 05 2
mDiffFit 2732 fargate 3007535 3077762 3078556 794 689 74 27 05 2
mDiffFit 4510 fargate 3026237 3079998 3080724 726 673 14 35 05 2
mDiffFit 607 fargate 3026905 3079693 3080523 830 765 17 44 05 2
mDiffFit 4611 fargate 3027946 3082109 3082769 660 599 16 40 05 2
mProject 1686 fargate 3000892 3056562 3082313 25751 203 25302 241 05 2
mDiffFit 1110 fargate 3031030 3084399 3085161 762 670 23 65 05 2
mDiffFit 2444 fargate 3029552 3084420 3085065 645 525 70 45 05 2
mDiffFit 3829 fargate 3033885 3087290 3088038 748 690 17 36 05 2
mDiffFit 2439 fargate 3032793 3084894 3085615 721 602 14 35 05 2
mDiffFit 2671 fargate 3030934 3085068 3085804 736 677 16 39 05 2
mDiffFit 3559 fargate 3035557 3089744 3090541 797 709 13 71 05 2
mDiffFit 1374 fargate 3036247 3090639 3091360 721 608 76 32 05 2
mDiffFit 2879 fargate 3038518 3092544 3093362 818 708 14 92 05 2
mDiffFit 2325 fargate 3039568 3093400 3094141 741 678 14 45 05 2
mDiffFit 854 fargate 3039779 3092966 3093619 653 597 14 39 05 2
mDiffFit 530 fargate 3041766 3093920 3094670 750 689 16 41 05 2
mDiffFit 4143 fargate 3042167 3095254 3095991 737 675 14 43 05 2
mDiffFit 2746 fargate 3042874 3096530 3097253 723 610 71 37 05 2
mDiffFit 812 fargate 3049560 3104086 3104742 656 598 16 38 05 2
mDiffFit 4568 fargate 3046316 3099948 3100715 767 609 77 76 05 2
mDiffFit 3751 fargate 3045995 3099493 3100297 804 687 13 100 05 2
mDiffFit 4561 fargate 3050940 3103464 3104205 741 676 15 47 05 2
mDiffFit 3532 fargate 3047220 3100638 3101303 665 612 12 37 05 2
mDiffFit 3577 fargate 3025537 3100729 3101469 740 684 15 37 05 2
mProject 1744 fargate 3023857 3078303 3104504 26201 190 25722 285 05 2
mDiffFit 1900 fargate 3049735 3104191 3104925 734 680 11 39 05 2
mDiffFit 345 fargate 3046271 3099733 3100469 736 674 14 43 05 2
mDiffFit 2154 fargate 3051159 3100918 3101719 801 699 13 85 05 2
mDiffFit 999 fargate 3053039 3106613 3107330 717 603 71 39 05 2
mDiffFit 4340 fargate 3053976 3108845 3109643 798 636 65 38 05 2
mProject 3447 fargate 3032587 3086805 3112391 25586 203 25107 272 05 2
mDiffFit 4327 fargate 3056285 3110575 3111336 761 703 13 39 05 2
mDiffFit 2189 fargate 3054357 3113103 3113763 660 598 18 40 05 2
mDiffFit 4523 fargate 3045561 3112025 3112692 667 599 23 42 05 2
mDiffFit 4619 fargate 3060941 3113701 3114342 641 584 13 40 05 2
mProject 1795 fargate 3036612 3090065 3111601 21536 282 21033 217 05 2
mDiffFit 2142 fargate 3054865 3109898 3110738 840 780 14 41 05 2
mDiffFit 1045 fargate 3055639 3110200 3110929 729 611 76 38 05 2
mDiffFit 2862 fargate 3059998 3114874 3115608 734 618 71 41 05 2
mDiffFit 2955 fargate 3059760 3114839 3115653 814 699 16 36 05 2
mDiffFit 743 fargate 3065707 3119475 3120205 730 616 76 33 05 2
mDiffFit 1145 fargate 3063153 3116946 3117748 802 708 60 29 05 2
mDiffFit 357 fargate 3061135 3117367 3118090 723 618 71 29 05 2
mDiffFit 577 fargate 3063982 3117781 3118526 745 684 19 38 05 2
mDiffFit 3805 fargate 3068702 3121618 3122368 750 692 14 40 05 2
mDiffFit 588 fargate 3069590 3123132 3123940 808 697 13 95 05 2
mDiffFit 438 fargate 3061988 3118455 3119195 740 682 14 39 05 2
mDiffFit 3571 fargate 3066320 3123060 3123764 704 583 75 42 05 2
mDiffFit 669 fargate 3069696 3122425 3123248 823 690 86 42 05 2
mDiffFit 3564 fargate 3073166 3127817 3128552 735 681 13 35 05 2
mDiffFit 2558 fargate 3072080 3126777 3127521 744 680 14 45 05 2
mDiffFit 2408 fargate 3076364 3128293 3129025 732 626 73 30 05 2
mDiffFit 1049 fargate 3072178 3127549 3128277 728 608 78 38 05 2
mDiffFit 2315 fargate 3080309 3129718 3130550 832 712 74 41 05 2
mDiffFit 833 fargate 3077556 3131879 3132523 644 584 14 40 05 2
mDiffFit 516 fargate 3078745 3131621 3132358 737 612 13 108 05 2
mDiffFit 2194 fargate 3077552 3132184 3132830 646 586 13 43 05 2
