task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mDiffFit 302 lambda-2048 15079 269474 254395 1615250842365 1615250904833 62468 58467 3923 78 lambda-2048
mDiffFit 194 lambda-2048 15019 269557 254538 1615250841277 1615250905032 63755 59340 4361 54 lambda-2048
mDiffFit 136 lambda-2048 15019 269755 254736 1615250841246 1615250905229 63983 60502 3430 51 lambda-2048
mDiffFit 197 lambda-2048 15095 270294 255199 1615250843383 1615250905651 62268 58576 3647 45 lambda-2048
mDiffFit 269 lambda-2048 15079 270296 255217 1615250842368 1615250905760 63392 59825 3500 67 lambda-2048
mDiffFit 138 lambda-2048 15078 270703 255625 1615250842359 1615250905994 63635 59139 4455 41 lambda-2048
mDiffFit 294 lambda-2048 15051 271113 256062 1615250841745 1615250906421 64676 59236 5371 69 lambda-2048
mDiffFit 322 lambda-2048 15096 271115 256019 1615250846459 1615250906583 60124 60012 66 46 lambda-2048
mDiffFit 195 lambda-2048 14980 271117 256137 1615250840788 1615250906583 65795 61627 4112 56 lambda-2048
mDiffFit 300 lambda-2048 15051 271837 256786 1615250841744 1615250907312 65568 59544 5959 65 lambda-2048
mDiffFit 365 lambda-2048 15096 273877 258781 1615250846460 1615250909204 62744 59453 3232 59 lambda-2048
mDiffFit 198 lambda-2048 15078 274799 259721 1615250842369 1615250910150 67781 62045 5674 62 lambda-2048
mDiffFit 296 lambda-2048 15080 275311 260231 1615250842869 1615250910591 67722 59746 7866 110 lambda-2048
mDiffFit 163 lambda-2048 15098 275318 260220 1615250846871 1615250910794 63923 60727 3142 54 lambda-2048
mDiffFit 301 lambda-2048 15096 275443 260347 1615250846465 1615250910918 64453 59161 5252 40 lambda-2048
mDiffFit 375 lambda-2048 15098 275548 260450 1615250846857 1615250911022 64165 60328 3770 67 lambda-2048
mDiffFit 295 lambda-2048 15095 275620 260525 1615250846454 1615250911094 64640 59954 4636 50 lambda-2048
mDiffFit 297 lambda-2048 15099 276130 261031 1615250847274 1615250911404 64130 59899 4176 55 lambda-2048
mDiffFit 170 lambda-2048 15151 280432 265281 1615250858332 1615250915785 57453 57366 36 51 lambda-2048
mDiffFit 125 lambda-2048 15151 281353 266202 1615250858020 1615250916678 58658 53769 4825 64 lambda-2048
mDiffFit 303 lambda-2048 15099 284016 268917 1615250854022 1615250919491 65469 58344 7069 56 lambda-2048
mDiffFit 127 lambda-2048 15208 286371 271163 1615250859144 1615250921846 62702 58627 4003 72 lambda-2048
mDiffFit 313 lambda-2048 15151 286985 271834 1615250856591 1615250922321 65730 59785 5891 54 lambda-2048
mDiffFit 191 lambda-2048 15207 287151 271944 1615250859024 1615250922627 63603 58615 4909 79 lambda-2048
mDiffFit 287 lambda-2048 15205 287280 272075 1615250858940 1615250922756 63816 59973 3788 55 lambda-2048
mDiffFit 312 lambda-2048 15150 288623 273473 1615250856080 1615250923980 67900 61516 6334 50 lambda-2048
mDiffFit 172 lambda-2048 15209 289019 273810 1615250860068 1615250924495 64427 59843 4516 68 lambda-2048
mDiffFit 81 lambda-2048 15220 289749 274529 1615250863264 1615250925030 61766 57969 3746 51 lambda-2048
mDiffFit 147 lambda-2048 15219 289795 274576 1615250862761 1615250925269 62508 57913 4543 52 lambda-2048
mDiffFit 149 lambda-2048 15208 291285 276077 1615250859511 1615250926665 67154 60801 6276 77 lambda-2048
mDiffFit 82 lambda-2048 15209 291717 276508 1615250862736 1615250927194 64458 58429 5976 53 lambda-2048
mDiffFit 203 lambda-2048 14924 293345 278421 1615250838059 1615250928821 90762 60446 30250 66 lambda-2048
mDiffFit 162 lambda-2048 15078 293363 278285 1615250842360 1615250928838 86478 60091 26333 54 lambda-2048
mDiffFit 326 lambda-2048 15221 293845 278624 1615250865545 1615250929189 63644 59424 4147 73 lambda-2048
mDiffFit 237 lambda-2048 15288 295790 280502 1615250872610 1615250931126 58516 54157 4291 68 lambda-2048
mDiffFit 318 lambda-2048 15100 303368 288268 1615250856081 1615250938698 82617 56378 26161 78 lambda-2048
mDiffFit 257 lambda-2048 15288 306530 291242 1615250876044 1615250941833 65789 61451 4273 65 lambda-2048
mDiffFit 325 lambda-2048 15288 309511 294223 1615250882797 1615250944987 62190 57023 5101 66 lambda-2048
mDiffFit 126 lambda-2048 15288 312687 297399 1615250887308 1615250948027 60719 57073 3597 49 lambda-2048
mDiffFit 148 lambda-2048 15287 323030 307743 1615250867355 1615250958347 90992 58687 32258 47 lambda-2048
mDiffFit 171 lambda-2048 15289 323542 308253 1615250896432 1615250958867 62435 58018 4350 67 lambda-2048
mDiffFit 83 lambda-2048 15359 324566 309207 1615250899152 1615250959889 60737 55583 5081 73 lambda-2048
mDiffFit 228 lambda-2048 15401 326104 310703 1615250904306 1615250961473 57167 57078 36 53 lambda-2048
mDiffFit 336 lambda-2048 15289 327536 312247 1615250897446 1615250962889 65443 59679 5711 53 lambda-2048
mDiffFit 231 lambda-2048 15380 329993 314613 1615250901323 1615250965269 63946 58727 5166 53 lambda-2048
mDiffFit 343 lambda-2048 15360 330403 315043 1615250901235 1615250965727 64492 59715 4726 51 lambda-2048
mDiffFit 288 lambda-2048 15382 330915 315533 1615250903180 1615250966213 63033 59368 3611 54 lambda-2048
mDiffFit 271 lambda-2048 15381 331038 315657 1615250901650 1615250966513 64863 61190 3619 54 lambda-2048
mDiffFit 291 lambda-2048 15381 331917 316536 1615250901646 1615250967236 65590 60871 4648 71 lambda-2048
mDiffFit 95 lambda-2048 15411 331919 316508 1615250905846 1615250967359 61513 57084 4366 63 lambda-2048
mDiffFit 115 lambda-2048 15402 332861 317459 1615250905023 1615250968212 63189 57348 5777 64 lambda-2048
mDiffFit 169 lambda-2048 15423 332863 317440 1615250906664 1615250968225 61561 56119 5354 88 lambda-2048
mDiffFit 248 lambda-2048 15402 333269 317867 1615250905307 1615250968551 63244 58917 4274 53 lambda-2048
mDiffFit 205 lambda-2048 15402 333987 318585 1615250905105 1615250969289 64184 59532 4593 59 lambda-2048
mDiffFit 92 lambda-2048 15403 334118 318715 1615250905843 1615250969594 63751 58583 5114 54 lambda-2048
mDiffFit 104 lambda-2048 15401 335113 319712 1615250904202 1615250970451 66249 61744 4455 50 lambda-2048
mDiffFit 308 lambda-2048 15423 335115 319692 1615250906247 1615250970550 64303 58575 5655 73 lambda-2048
mDiffFit 307 lambda-2048 15424 336649 321225 1615250907380 1615250971948 64568 60190 4311 67 lambda-2048
mDiffFit 226 lambda-2048 15464 336652 321188 1615250911684 1615250972122 60438 60148 220 70 lambda-2048
mDiffFit 128 lambda-2048 15434 337162 321728 1615250909423 1615250972479 63056 56714 6279 63 lambda-2048
mDiffFit 124 lambda-2048 15423 337164 321741 1615250906664 1615250972597 65933 58395 7466 72 lambda-2048
mDiffFit 350 lambda-2048 15434 337762 322328 1615250910861 1615250973207 62346 56298 5988 60 lambda-2048
mDiffFit 344 lambda-2048 15434 338185 322751 1615250910356 1615250973503 63147 58089 5011 47 lambda-2048
mDiffFit 137 lambda-2048 15463 338333 322870 1615250910996 1615250973808 62812 59082 3672 58 lambda-2048
mDiffFit 161 lambda-2048 15463 339025 323562 1615250911119 1615250974499 63380 59094 4235 51 lambda-2048
mDiffFit 173 lambda-2048 15435 339295 323860 1615250910872 1615250974770 63898 59680 4162 56 lambda-2048
mDiffFit 218 lambda-2048 15464 340131 324667 1615250911171 1615250975478 64307 58686 5555 66 lambda-2048
mDiffFit 180 lambda-2048 15530 344762 329232 1615250919574 1615250980237 60663 55704 4907 52 lambda-2048
mDiffFit 276 lambda-2048 15465 345968 330503 1615250916903 1615250981280 64377 56896 7425 56 lambda-2048
mDiffFit 178 lambda-2048 15531 346124 330593 1615250922701 1615250981599 58898 58817 33 48 lambda-2048
mDiffFit 181 lambda-2048 15532 346228 330696 1615250922828 1615250981703 58875 58621 201 53 lambda-2048
mDiffFit 182 lambda-2048 15532 347709 332177 1615250924568 1615250983075 58507 58299 141 67 lambda-2048
mDiffFit 268 lambda-2048 15464 347711 332247 1615250915984 1615250983137 67153 61215 5887 51 lambda-2048
mDiffFit 184 lambda-2048 15531 348528 332997 1615250921922 1615250983855 61933 56265 5612 56 lambda-2048
mDiffFit 179 lambda-2048 15532 350166 334634 1615250924189 1615250985537 61348 57775 3522 51 lambda-2048
mDiffFit 156 lambda-2048 15531 350170 334639 1615250922539 1615250985638 63099 57151 5893 55 lambda-2048
mDiffFit 93 lambda-2048 15588 351805 336217 1615250929399 1615250987091 57692 57606 36 50 lambda-2048
mDiffFit 230 lambda-2048 15540 353443 337903 1615250927272 1615250988769 61497 56896 4552 49 lambda-2048
mDiffFit 404 lambda-2048 15535 353483 337948 1615250925344 1615250988958 63614 58899 4616 99 lambda-2048
mDiffFit 183 lambda-2048 15532 354264 338732 1615250925299 1615250989740 64441 59103 5282 56 lambda-2048
mDiffFit 290 lambda-2048 15541 355593 340052 1615250928891 1615250990889 61998 57395 4545 58 lambda-2048
mDiffFit 94 lambda-2048 15536 356822 341286 1615250926832 1615250992173 65341 59875 5384 82 lambda-2048
mDiffFit 306 lambda-2048 15423 358256 342833 1615250906666 1615250993616 86950 60036 26854 60 lambda-2048
mDiffFit 419 lambda-2048 15541 358847 343306 1615250928911 1615250994317 65406 60454 4898 54 lambda-2048
mDiffFit 229 lambda-2048 15646 362659 347013 1615250942087 1615250998003 55916 53096 2765 55 lambda-2048
mDiffFit 396 lambda-2048 15589 364400 348811 1615250938925 1615250999668 60743 55676 5013 54 lambda-2048
mDiffFit 278 lambda-2048 15646 370863 355217 1615250945065 1615251006339 61274 55471 5745 58 lambda-2048
mDiffFit 105 lambda-2048 15647 382320 366673 1615250958590 1615251017597 59007 58917 39 51 lambda-2048
mDiffFit 397 lambda-2048 15589 384368 368779 1615250931343 1615251019741 88398 55492 32853 53 lambda-2048
mDiffFit 114 lambda-2048 15730 388567 372837 1615250959094 1615251023892 64798 59274 5443 81 lambda-2048
mDiffFit 204 lambda-2048 15730 389591 373861 1615250960117 1615251024896 64779 58594 6112 73 lambda-2048
mDiffFit 217 lambda-2048 15730 390512 374782 1615250961659 1615251025856 64197 59267 4850 80 lambda-2048
mDiffFit 386 lambda-2048 16347 392151 375804 1615250968823 1615251027436 58613 58521 39 53 lambda-2048
mDiffFit 247 lambda-2048 15730 392153 376423 1615250963085 1615251027537 64452 57955 6450 47 lambda-2048
mDiffFit 238 lambda-2048 15731 392907 377176 1615250966462 1615251028381 61919 58177 3652 90 lambda-2048
mDiffFit 258 lambda-2048 15730 393047 377317 1615250965541 1615251028524 62983 57913 5011 59 lambda-2048
mDiffFit 103 lambda-2048 15731 393584 377853 1615250965955 1615251028918 62963 58875 4032 56 lambda-2048
mDiffFit 270 lambda-2048 16346 393746 377400 1615250966594 1615251029222 62628 57510 5054 64 lambda-2048
mDiffFit 277 lambda-2048 16346 394506 378160 1615250967468 1615251029847 62379 57162 5164 53 lambda-2048
mDiffFit 385 lambda-2048 16346 395018 378672 1615250968411 1615251030389 61978 58483 3439 56 lambda-2048
mDiffFit 368 lambda-2048 16346 395087 378741 1615250968416 1615251030563 62147 58623 3464 60 lambda-2048
mDiffFit 140 lambda-2048 51778 397168 345390 1615250973888 1615251032474 58586 58501 37 48 lambda-2048
mDiffFit 347 lambda-2048 50083 397177 347094 1615250973320 1615251032487 59167 59086 36 45 lambda-2048
mDiffFit 426 lambda-2048 16348 398018 381670 1615250970664 1615251033488 62824 58412 4362 50 lambda-2048
mDiffFit 199 lambda-2048 51779 398048 346269 1615250974577 1615251033522 58945 58863 36 46 lambda-2048
mDiffFit 387 lambda-2048 16347 399138 382791 1615250969539 1615251034614 65075 58310 6685 80 lambda-2048
mDiffFit 327 lambda-2048 16347 400243 383896 1615250969673 1615251035554 65881 59650 6172 59 lambda-2048
mDiffFit 353 lambda-2048 50082 400650 350568 1615250972210 1615251035977 63767 58515 5191 61 lambda-2048
mDiffFit 84 lambda-2048 16348 400653 384305 1615250970666 1615251035978 65312 59727 5519 66 lambda-2048
mDiffFit 407 lambda-2048 15646 401162 385516 1615250948238 1615251036473 88235 57658 30518 59 lambda-2048
mDiffFit 434 lambda-2048 50083 401879 351796 1615250973742 1615251037210 63468 57897 5516 55 lambda-2048
mDiffFit 398 lambda-2048 16348 402391 386043 1615250972202 1615251037744 65542 60864 4616 62 lambda-2048
mDiffFit 383 lambda-2048 51780 404233 352453 1615250975679 1615251039604 63925 59915 3957 53 lambda-2048
mDiffFit 390 lambda-2048 51782 404373 352591 1615250980312 1615251039849 59537 56062 3396 79 lambda-2048
mDiffFit 273 lambda-2048 51779 404747 352968 1615250974863 1615251040019 65156 58333 6771 52 lambda-2048
mDiffFit 282 lambda-2048 51794 408026 356232 1615250984098 1615251043380 59282 55196 4033 53 lambda-2048
mDiffFit 331 lambda-2048 50082 408740 358658 1615250972716 1615251044108 71392 59381 11960 51 lambda-2048
mDiffFit 139 lambda-2048 51793 409763 357970 1615250981777 1615251045099 63322 63199 69 54 lambda-2048
mDiffFit 165 lambda-2048 51793 411095 359302 1615250983257 1615251046399 63142 59218 3869 55 lambda-2048
mDiffFit 424 lambda-2048 51783 412939 361156 1615250981671 1615251048239 66568 61759 4753 56 lambda-2048
mDiffFit 423 lambda-2048 51796 413655 361859 1615250989034 1615251049015 59981 59857 39 85 lambda-2048
mDiffFit 233 lambda-2048 51794 413657 361863 1615250983264 1615251049118 65854 61387 4418 49 lambda-2048
mDiffFit 275 lambda-2048 56284 414782 358498 1615250991145 1615251050092 58947 58850 42 55 lambda-2048
mDiffFit 289 lambda-2048 51783 414873 363090 1615250981521 1615251050348 68827 62107 6663 57 lambda-2048
mDiffFit 480 lambda-2048 51795 415601 363806 1615250985720 1615251050885 65165 59222 5879 64 lambda-2048
mDiffFit 227 lambda-2048 16346 418058 401712 1615250967470 1615251053383 85913 58534 27325 54 lambda-2048
mDiffFit 389 lambda-2048 51795 419185 367390 1615250985718 1615251054530 68812 61833 6922 57 lambda-2048
mDiffFit 372 lambda-2048 51796 419190 367394 1615250988999 1615251054630 65631 59318 6197 116 lambda-2048
mDiffFit 142 lambda-2048 56283 419696 363413 1615250989808 1615251055172 65364 59393 5845 126 lambda-2048
mDiffFit 192 lambda-2048 56284 421027 364743 1615250992371 1615251056341 63970 59175 4743 52 lambda-2048
mDiffFit 323 lambda-2048 56284 422974 366690 1615250994397 1615251058293 63896 59235 4548 113 lambda-2048
mDiffFit 86 lambda-2048 50082 424817 374735 1615250972714 1615251060109 87395 58879 28434 82 lambda-2048
mDiffFit 201 lambda-2048 56284 424966 368682 1615250993815 1615251060440 66625 60241 6261 123 lambda-2048
mDiffFit 366 lambda-2048 56285 426161 369876 1615250998207 1615251061638 63431 59937 3453 41 lambda-2048
mDiffFit 384 lambda-2048 56285 431575 375290 1615250999953 1615251066870 66917 59929 6932 56 lambda-2048
mDiffFit 482 lambda-2048 56285 434105 377820 1615251006415 1615251069581 63166 58452 4582 132 lambda-2048
mDiffFit 272 lambda-2048 51795 441609 389814 1615250987357 1615251076903 89546 61106 28390 50 lambda-2048
mDiffFit 207 lambda-2048 57515 448921 391406 1615251017874 1615251084395 66521 60484 5980 57 lambda-2048
mDiffFit 433 lambda-2048 57517 453079 395562 1615251027702 1615251088364 60662 60574 42 46 lambda-2048
mDiffFit 400 lambda-2048 57516 453079 395563 1615251024119 1615251088525 64406 58041 6314 51 lambda-2048
mDiffFit 250 lambda-2048 57516 453591 396075 1615251019931 1615251088940 69009 62616 6329 64 lambda-2048
mDiffFit 428 lambda-2048 57516 453591 396075 1615251025145 1615251089057 63912 57662 6187 63 lambda-2048
mDiffFit 97 lambda-2048 57516 456356 398840 1615251026062 1615251091659 65597 60242 5291 64 lambda-2048
mDiffFit 329 lambda-2048 57517 456363 398846 1615251027701 1615251091778 64077 58905 5120 52 lambda-2048
mDiffFit 118 lambda-2048 58024 456626 398602 1615251028593 1615251092103 63510 57593 5849 68 lambda-2048
mDiffFit 443 lambda-2048 58137 457687 399550 1615251030640 1615251092958 62318 58130 4026 162 lambda-2048
mDiffFit 409 lambda-2048 58024 457688 399664 1615251029141 1615251093092 63951 58340 5460 151 lambda-2048
mDiffFit 393 lambda-2048 58137 457688 399551 1615251032722 1615251093157 60435 60343 35 57 lambda-2048
mDiffFit 415 lambda-2048 58025 457832 399807 1615251029301 1615251093308 64007 58322 5645 40 lambda-2048
mDiffFit 251 lambda-2048 58136 460043 401907 1615251030566 1615251095363 64797 59466 5272 59 lambda-2048
mDiffFit 208 lambda-2048 58134 460656 402522 1615251030063 1615251095990 65927 61621 4248 58 lambda-2048
mDiffFit 429 lambda-2048 58138 460657 402519 1615251033563 1615251096000 62437 62296 34 107 lambda-2048
mDiffFit 405 lambda-2048 58139 462602 404463 1615251034686 1615251097918 63232 58914 4239 79 lambda-2048
mDiffFit 222 lambda-2048 61042 463216 402174 1615251035800 1615251098533 62733 58817 3864 52 lambda-2048
mDiffFit 401 lambda-2048 58138 463742 405604 1615251032721 1615251099215 66494 61698 4745 51 lambda-2048
mDiffFit 108 lambda-2048 61043 464650 403607 1615251037429 1615251099936 62507 58766 3689 52 lambda-2048
mDiffFit 232 lambda-2048 61043 464651 403608 1615251036207 1615251099967 63760 56970 6737 53 lambda-2048
mDiffFit 414 lambda-2048 61045 465060 404015 1615251043583 1615251100357 56774 56684 33 57 lambda-2048
mDiffFit 475 lambda-2048 61045 465469 404424 1615251039931 1615251100743 60812 57357 3412 43 lambda-2048
mDiffFit 371 lambda-2048 61044 466083 405039 1615251037941 1615251101353 63412 58568 4802 42 lambda-2048
mDiffFit 476 lambda-2048 61045 466596 405551 1615251040305 1615251101870 61565 61353 154 58 lambda-2048
mDiffFit 402 lambda-2048 61506 467620 406114 1615251044295 1615251102943 58648 58563 35 50 lambda-2048
mDiffFit 388 lambda-2048 61044 469124 408080 1615251039785 1615251104441 64656 58344 6194 118 lambda-2048
mDiffFit 408 lambda-2048 61043 469567 408524 1615251036725 1615251104882 68157 63396 4700 61 lambda-2048
mDiffFit 99 lambda-2048 61508 476002 414494 1615251046648 1615251111441 64793 58746 5984 63 lambda-2048
mDiffFit 430 lambda-2048 61507 476052 414545 1615251045321 1615251111528 66207 61089 5033 85 lambda-2048
mDiffFit 450 lambda-2048 61509 476838 415329 1615251048491 1615251112152 63661 58007 5590 64 lambda-2048
mDiffFit 345 lambda-2048 63261 477246 413985 1615251053608 1615251112614 59006 58917 41 48 lambda-2048
mDiffFit 129 lambda-2048 63251 480491 417240 1615251049210 1615251115864 66654 60893 5684 77 lambda-2048
mDiffFit 117 lambda-2048 63283 481238 417955 1615251054733 1615251116516 61783 61706 40 37 lambda-2048
mDiffFit 351 lambda-2048 63252 482284 419032 1615251050331 1615251117756 67425 61493 5883 49 lambda-2048
mDiffFit 174 lambda-2048 63255 482315 419060 1615251051152 1615251117790 66638 59987 6583 68 lambda-2048
mDiffFit 109 lambda-2048 58024 482744 424720 1615251028455 1615251118159 89704 59855 29796 53 lambda-2048
mDiffFit 261 lambda-2048 63284 483465 420181 1615251055247 1615251118940 63693 59702 3922 69 lambda-2048
mDiffFit 241 lambda-2048 63285 484312 421027 1615251060518 1615251119644 59126 58915 148 63 lambda-2048
mDiffFit 279 lambda-2048 63284 485782 422498 1615251056569 1615251121257 64688 58680 5945 63 lambda-2048
mDiffFit 369 lambda-2048 63284 486056 422772 1615251058520 1615251121533 63013 58886 4075 52 lambda-2048
mDiffFit 281 lambda-2048 61043 486188 425145 1615251036207 1615251121662 85455 58228 27162 65 lambda-2048
mDiffFit 98 lambda-2048 58138 486433 428295 1615251033596 1615251121907 88311 58049 30219 43 lambda-2048
mDiffFit 220 lambda-2048 63283 488510 425227 1615251054740 1615251123844 69104 61302 7753 49 lambda-2048
mDiffFit 360 lambda-2048 63285 489227 425942 1615251061709 1615251124543 62834 56657 6122 55 lambda-2048
mDiffFit 107 lambda-2048 63284 492236 428952 1615251060366 1615251127710 67344 62106 5172 66 lambda-2048
mDiffFit 413 lambda-2048 63285 496702 433417 1615251067134 1615251132063 64929 60300 4576 53 lambda-2048
mDiffFit 406 lambda-2048 61510 497429 435919 1615251049202 1615251132904 83702 60571 23078 53 lambda-2048
mDiffFit 467 lambda-2048 63285 498503 435218 1615251069655 1615251133977 64322 58424 5842 56 lambda-2048
mDiffFit 355 lambda-2048 63253 504280 441027 1615251050423 1615251139645 89222 58456 30715 51 lambda-2048
mDiffFit 421 lambda-2048 65520 507352 441832 1615251077202 1615251142701 65499 59132 6292 75 lambda-2048
mDiffFit 411 lambda-2048 65523 513905 448382 1615251088630 1615251149218 60588 60501 34 53 lambda-2048
mDiffFit 292 lambda-2048 65522 513907 448385 1615251084481 1615251149323 64842 59767 4985 90 lambda-2048
mDiffFit 469 lambda-2048 65524 515134 449610 1615251089140 1615251150414 61274 61189 40 45 lambda-2048
mDiffFit 120 lambda-2048 65525 515748 450223 1615251091909 1615251151107 59198 59124 38 36 lambda-2048
mDiffFit 285 lambda-2048 65525 515812 450287 1615251092180 1615251151289 59109 59028 42 39 lambda-2048
mDiffFit 417 lambda-2048 65526 516671 451145 1615251093249 1615251152091 58842 58760 35 47 lambda-2048
mDiffFit 224 lambda-2048 65524 518820 453296 1615251088635 1615251154115 65480 60895 4528 57 lambda-2048
mDiffFit 484 lambda-2048 65524 520003 454479 1615251089143 1615251155480 66337 60943 5340 54 lambda-2048
mDiffFit 374 lambda-2048 65525 521941 456416 1615251093244 1615251157417 64173 60211 3909 53 lambda-2048
mDiffFit 478 lambda-2048 65526 523751 458225 1615251093382 1615251159171 65789 59468 6259 62 lambda-2048
mDiffFit 110 lambda-2048 65524 523753 458229 1615251091910 1615251159211 67301 59137 8098 66 lambda-2048
mDiffFit 130 lambda-2048 65527 523755 458228 1615251096208 1615251159225 63017 62932 38 47 lambda-2048
mDiffFit 330 lambda-2048 65527 524946 459419 1615251098155 1615251160421 62266 62156 57 53 lambda-2048
mDiffFit 356 lambda-2048 65526 525272 459746 1615251095596 1615251160593 64997 59917 5017 63 lambda-2048
mDiffFit 150 lambda-2048 65527 525758 460231 1615251096217 1615251161114 64897 58762 6063 72 lambda-2048
mDiffFit 337 lambda-2048 65527 527218 461691 1615251098769 1615251162574 63805 58840 4903 62 lambda-2048
mDiffFit 362 lambda-2048 65525 527936 462411 1615251093244 1615251163321 70077 63934 6059 84 lambda-2048
mDiffFit 352 lambda-2048 65528 528046 462518 1615251100205 1615251163522 63317 59734 3543 40 lambda-2048
mDiffFit 448 lambda-2048 65528 529061 463533 1615251100205 1615251164341 64136 60471 3602 63 lambda-2048
mDiffFit 177 lambda-2048 65531 529063 463532 1615251104673 1615251164458 59785 59695 37 53 lambda-2048
mDiffFit 175 lambda-2048 65529 530290 464761 1615251101018 1615251165647 64629 60766 3810 53 lambda-2048
mDiffFit 132 lambda-2048 65530 532235 466705 1615251102148 1615251167584 65436 62052 3327 57 lambda-2048
mDiffFit 452 lambda-2048 65529 532645 467116 1615251101637 1615251167989 66352 61347 4954 51 lambda-2048
mDiffFit 85 lambda-2048 65528 534079 468551 1615251100612 1615251169377 68765 62229 6499 37 lambda-2048
mDiffFit 188 lambda-2048 65531 534488 468957 1615251105114 1615251169834 64720 58702 5952 66 lambda-2048
mDiffFit 153 lambda-2048 65530 535820 470290 1615251103170 1615251171118 67948 62083 5808 57 lambda-2048
mDiffFit 320 lambda-2048 65532 541042 475510 1615251116034 1615251176372 60338 60254 36 48 lambda-2048
mDiffFit 381 lambda-2048 65534 541554 476020 1615251117831 1615251176842 59011 58924 40 47 lambda-2048
mDiffFit 244 lambda-2048 65531 541556 476025 1615251111552 1615251177008 65456 60491 4902 63 lambda-2048
mDiffFit 264 lambda-2048 65531 543193 477662 1615251111607 1615251178559 66952 61922 4970 60 lambda-2048
mDiffFit 310 lambda-2048 65532 544012 478480 1615251112389 1615251179363 66974 61804 5126 44 lambda-2048
mDiffFit 315 lambda-2048 65532 544013 478481 1615251112801 1615251179484 66683 61727 4863 93 lambda-2048
mDiffFit 249 lambda-2048 67064 544421 477357 1615251118290 1615251179710 61420 61294 66 60 lambda-2048
mDiffFit 206 lambda-2048 67064 547698 480634 1615251117867 1615251183006 65139 59080 6020 39 lambda-2048
mDiffFit 427 lambda-2048 67064 549439 482375 1615251119018 1615251184764 65746 60292 5379 75 lambda-2048
mDiffFit 340 lambda-2048 65532 550053 484521 1615251116794 1615251185386 68592 62775 5743 74 lambda-2048
mDiffFit 432 lambda-2048 67066 550566 483500 1615251121745 1615251185839 64094 59438 4606 50 lambda-2048
mDiffFit 167 lambda-2048 67068 550568 483500 1615251124775 1615251185854 61079 60990 39 50 lambda-2048
mDiffFit 96 lambda-2048 67065 551999 484934 1615251119863 1615251187277 67414 62689 4666 59 lambda-2048
mDiffFit 189 lambda-2048 67068 552716 485648 1615251127785 1615251188047 60262 60178 35 49 lambda-2048
mDiffFit 328 lambda-2048 67065 553033 485968 1615251121331 1615251188509 67178 62037 5054 87 lambda-2048
mDiffFit 346 lambda-2048 65528 553740 488212 1615251099304 1615251189039 89735 59916 29763 56 lambda-2048
mDiffFit 399 lambda-2048 67065 553793 486728 1615251121603 1615251189269 67666 61536 6079 51 lambda-2048
mDiffFit 438 lambda-2048 67067 555275 488208 1615251124066 1615251190604 66538 61410 5073 55 lambda-2048
mDiffFit 266 lambda-2048 67068 560191 493123 1615251132246 1615251195557 63311 58955 4305 51 lambda-2048
mDiffFit 304 lambda-2048 67069 562405 495336 1615251134053 1615251197881 63828 59517 4211 100 lambda-2048
mDiffFit 316 lambda-2048 67069 565907 498838 1615251142900 1615251201384 58484 58284 145 55 lambda-2048
mDiffFit 298 lambda-2048 67068 567666 500598 1615251132976 1615251202945 69969 65039 4881 49 lambda-2048
mDiffFit 311 lambda-2048 67069 568178 501109 1615251139828 1615251203596 63768 61037 2681 50 lambda-2048
mDiffFit 246 lambda-2048 67070 575790 508720 1615251151365 1615251211265 59900 59825 43 32 lambda-2048
mDiffFit 437 lambda-2048 67066 576473 509407 1615251121986 1615251211821 89835 60728 29036 71 lambda-2048
mDiffFit 253 lambda-2048 67082 577086 510004 1615251154365 1615251212456 58091 57977 41 73 lambda-2048
mDiffFit 378 lambda-2048 67070 578761 511691 1615251149465 1615251214211 64746 58649 6046 51 lambda-2048
mDiffFit 210 lambda-2048 67082 580033 512951 1615251152226 1615251215510 63284 59019 4210 55 lambda-2048
mDiffFit 491 lambda-2048 67070 581798 514728 1615251151300 1615251217114 65814 60005 5756 53 lambda-2048
mDiffFit 439 lambda-2048 67082 583538 516456 1615251155559 1615251218826 63267 57828 5398 41 lambda-2048
mDiffFit 382 lambda-2048 67070 585075 518005 1615251150685 1615251220374 69689 61569 8063 57 lambda-2048
mDiffFit 321 lambda-2048 67069 585077 518008 1615251149460 1615251220394 70934 65998 4887 49 lambda-2048
mDiffFit 359 lambda-2048 67085 585078 517993 1615251161301 1615251220395 59094 58997 36 61 lambda-2048
mDiffFit 106 lambda-2048 67115 585893 518778 1615251165838 1615251221184 55346 55239 45 62 lambda-2048
mDiffFit 444 lambda-2048 67085 587532 520447 1615251160822 1615251222851 62029 57893 4095 41 lambda-2048
mDiffFit 332 lambda-2048 67083 588249 521166 1615251159317 1615251223529 64212 59130 5020 62 lambda-2048
mDiffFit 338 lambda-2048 67084 588760 521676 1615251160491 1615251224045 63554 58616 4886 52 lambda-2048
mDiffFit 240 lambda-2048 67083 589682 522599 1615251159303 1615251225017 65714 61693 3970 51 lambda-2048
mDiffFit 151 lambda-2048 67083 589873 522790 1615251157491 1615251225348 67857 63315 4485 57 lambda-2048
mDiffFit 116 lambda-2048 67113 590194 523081 1615251162769 1615251225526 62757 58086 4619 52 lambda-2048
mDiffFit 252 lambda-2048 67114 590604 523490 1615251163614 1615251225946 62332 57708 4559 65 lambda-2048
